id,bp_loc_id,count_id,town,description,temperature,sky,count_type,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
2662,20059,9053,Lexington,"",51,-99,B,Minuteman,EB,Minuteman,EB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,35,22,34,36,30,21,42,51,47,29,47,62,40,54,47,48,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,
2663,20059,9053,Lexington,"",51,-99,B,Minuteman,WB,Minuteman,WB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,43,21,27,46,25,40,69,67,57,21,56,48,46,56,37,49,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,
2664,20059,9053,Lexington,"",51,-99,P,Minuteman,EB,Minuteman,EB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,6,2,3,1,7,9,10,12,7,2,0,5,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,
2665,20059,9053,Lexington,"",51,-99,P,Minuteman,WB,Minuteman,WB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,4,0,0,3,13,3,8,4,3,6,7,1,13,9,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,
2666,20059,9053,Lexington,"",51,-99,J,Minuteman,EB,Minuteman,EB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
2667,20059,9053,Lexington,"",51,-99,J,Minuteman,WB,Minuteman,WB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
2668,20059,9053,Lexington,"",51,-99,S,Minuteman,EB,Minuteman,EB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,8,4,4,9,5,1,5,4,5,3,5,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,
2669,20059,9053,Lexington,"",51,-99,S,Minuteman,WB,Minuteman,WB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,6,8,2,6,5,8,5,1,2,6,6,5,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,
2670,20059,9053,Lexington,"",51,-99,C,Minuteman,EB,Minuteman,EB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2671,20059,9053,Lexington,"",51,-99,C,Minuteman,WB,Minuteman,WB,"1993-10-24",Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
2672,10037,9054,Arlington,"",65,1,B,Minuteman,NB,Pleasant St.,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2673,10037,9054,Arlington,"",65,1,B,Minuteman,NB,Mass Ave,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,25,
2674,10037,9054,Arlington,"",65,1,B,Mystic St.,WB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2675,10037,9054,Arlington,"",65,1,B,Mystic St.,WB,Mass Ave,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2676,10037,9054,Arlington,"",65,1,B,Mystic St.,WB,Mass Ave,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2677,10037,9054,Arlington,"",65,1,B,Mystic St.,WB,Pleasant St.,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
2678,10037,9054,Arlington,"",65,1,B,Mass Ave,SB,Mystic St.,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2679,10037,9054,Arlington,"",65,1,B,Mass Ave,SB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,10,
2680,10037,9054,Arlington,"",65,1,B,Mass Ave,SB,Pleasant St.,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
2681,10037,9054,Arlington,"",65,1,B,Mass Ave,SB,Mass Ave,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,3,4,2,2,1,0,0,0,0,0,0,0,0,0,0,23,
2682,10037,9054,Arlington,"",65,1,B,Minuteman,SB,Mystic St.,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
2683,10037,9054,Arlington,"",65,1,B,Minuteman,SB,Pleasant St.,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,8,11,10,14,15,0,0,0,0,0,0,0,0,0,0,87,
2684,10037,9054,Arlington,"",65,1,B,Mass Ave,NB,Pleasant St.,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
2685,10037,9054,Arlington,"",65,1,B,Mass Ave,NB,Mass Ave,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,8,5,5,5,5,0,0,0,0,0,0,0,0,0,0,41,
2686,10037,9054,Arlington,"",65,1,B,Mass Ave,NB,Minuteman,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,9,20,17,20,17,0,0,0,0,0,0,0,0,0,0,103,
2687,10037,9054,Arlington,"",65,1,B,Pleasant St.,EB,Mystic St.,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,13,
2688,20003,9055,Arlington,"",65,1,B,Minuteman,NB,Minuteman,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,14,18,25,30,26,28,0,0,0,0,0,0,0,0,0,0,163,
2689,20003,9055,Arlington,"",65,1,B,Minuteman,SB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,14,13,8,18,19,0,0,0,0,0,0,0,0,0,0,89,
2690,20003,9055,Arlington,"",65,1,P,Minuteman,NB,Minuteman,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,11,9,11,13,6,11,0,0,0,0,0,0,0,0,0,0,74,
2691,20003,9055,Arlington,"",65,1,P,Minuteman,SB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,16,6,3,2,11,0,0,0,0,0,0,0,0,0,0,60,
2692,20003,9055,Arlington,"",65,1,S,Minuteman,NB,Minuteman,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,3,2,9,0,0,0,0,0,0,0,0,0,0,25,
2693,20003,9055,Arlington,"",65,1,S,Minuteman,SB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,10,
2694,20003,9055,Arlington,"",65,1,B,Minuteman,NB,Minuteman,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,14,21,25,30,26,28,0,0,0,0,0,0,0,0,0,0,164,
2695,20003,9055,Arlington,"",65,1,B,Minuteman,SB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,11,13,8,18,19,0,0,0,0,0,0,0,0,0,0,84,
2696,20003,9055,Arlington,"",65,1,P,Minuteman,NB,Minuteman,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,10,9,11,13,6,11,0,0,0,0,0,0,0,0,0,0,72,
2697,20003,9055,Arlington,"",65,1,P,Minuteman,SB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,16,6,3,2,11,0,0,0,0,0,0,0,0,0,0,59,
2698,20003,9055,Arlington,"",65,1,S,Minuteman,NB,Minuteman,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,3,2,7,0,0,0,0,0,0,0,0,0,0,23,
2699,20003,9055,Arlington,"",65,1,S,Minuteman,SB,Minuteman,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,9,
2700,20005,9056,Arlington,"",65,1,B,Minuteman,WB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2701,20005,9056,Arlington,"",65,1,B,Minuteman,WB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
2702,20005,9056,Arlington,"",65,1,B,Minuteman,WB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,12,17,18,34,26,21,0,0,0,0,0,0,0,0,0,0,148,
2703,20005,9056,Arlington,"",65,1,B,Mill St.,SB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2704,20005,9056,Arlington,"",65,1,B,Mill St.,SB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2705,20005,9056,Arlington,"",65,1,B,Mill St.,SB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,
2706,20005,9056,Arlington,"",65,1,B,Mill St.,NB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,
2707,20005,9056,Arlington,"",65,1,B,Mill St.,NB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,
2708,20005,9056,Arlington,"",65,1,B,Mill St.,NB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,10,
2709,20005,9056,Arlington,"",65,1,B,Minuteman,EB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,10,16,17,13,15,24,0,0,0,0,0,0,0,0,0,0,128,
2710,20005,9056,Arlington,"",65,1,B,Minuteman,EB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,8,
2711,20005,9056,Arlington,"",65,1,B,Minuteman,EB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,
2712,20005,9056,Arlington,"",65,1,P,Minuteman,WB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
2713,20005,9056,Arlington,"",65,1,P,Minuteman,WB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,16,
2714,20005,9056,Arlington,"",65,1,P,Minuteman,WB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,5,8,7,4,0,0,0,0,0,0,0,0,0,0,35,
2715,20005,9056,Arlington,"",65,1,P,Mill St.,SB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
2716,20005,9056,Arlington,"",65,1,P,Mill St.,SB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,10,
2717,20005,9056,Arlington,"",65,1,P,Mill St.,SB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2718,20005,9056,Arlington,"",65,1,P,Mill St.,NB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
2719,20005,9056,Arlington,"",65,1,P,Mill St.,NB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
2720,20005,9056,Arlington,"",65,1,P,Mill St.,NB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,
2721,20005,9056,Arlington,"",65,1,P,Minuteman,EB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,1,1,4,3,5,0,0,0,0,0,0,0,0,0,0,24,
2722,20005,9056,Arlington,"",65,1,P,Minuteman,EB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,
2723,20005,9056,Arlington,"",65,1,P,Minuteman,EB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2724,20005,9056,Arlington,"",65,1,J,Minuteman,WB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2725,20005,9056,Arlington,"",65,1,J,Minuteman,WB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
2726,20005,9056,Arlington,"",65,1,J,Minuteman,WB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,18,
2727,20005,9056,Arlington,"",65,1,J,Mill St.,SB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2728,20005,9056,Arlington,"",65,1,J,Mill St.,SB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2729,20005,9056,Arlington,"",65,1,J,Mill St.,SB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2730,20005,9056,Arlington,"",65,1,J,Mill St.,NB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2731,20005,9056,Arlington,"",65,1,J,Mill St.,NB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2732,20005,9056,Arlington,"",65,1,J,Mill St.,NB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2733,20005,9056,Arlington,"",65,1,J,Minuteman,EB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,17,
2734,20005,9056,Arlington,"",65,1,J,Minuteman,EB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
2735,20005,9056,Arlington,"",65,1,J,Minuteman,EB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2736,20005,9056,Arlington,"",65,1,S,Minuteman,WB,Mill St.,NB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2737,20005,9056,Arlington,"",65,1,S,Minuteman,WB,Mill St.,SB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2738,20005,9056,Arlington,"",65,1,S,Minuteman,WB,Minuteman,WB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,2,10,8,10,0,0,0,0,0,0,0,0,0,0,40,
2739,20005,9056,Arlington,"",65,1,S,Mill St.,SB,Minuteman,EB,"1994-05-24",Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
